word,spearman_corr
fountain,0.0252605863480855
labyrinth,0.0252605863480855
itll,0.0252605863480855
kamleya,0.0252605863480855
piya,0.0252605863480855
susunod,0.0252605863480855
supposed,0.0252605863480855
grease,0.0252605863480855
ordinary,0.02524418460845687
thing,0.02523945930603574
ill,0.025214870006748758
roller,0.025036305449554874
si,0.02498402161711055
woman,0.02486080534202487
girls,0.024616345581845517
michaels,0.02455453427213442
mera,0.024376614404055613
allah,0.024364984956428005
manwa,0.024301801851192538
aayi,0.024266690598757645
comin,0.024266690598757645
thurr,0.024266690598757645
weather,0.024266690598757645
walker,0.024266690598757645
boomin,0.024266690598757645
lee,0.024266690598757645
spiderverse,0.024266690598757645
fernando,0.024266690598757645
minutes,0.024266690598757645
mehrama,0.024266690598757645
creature,0.024266690598757645
tibok,0.024266690598757645
flightless,0.024266690598757645
museo,0.024266690598757645
nai,0.024266690598757645
vishk,0.024266690598757645
bills,0.024266690598757645
modern,0.024266690598757645
2018,0.024266690598757645
mouth,0.024266690598757645
bird,0.024266690598757645
tenu,0.024266690598757645
jude,0.024266690598757645
helium,0.024266690598757645
blind,0.024266690598757645
malibu,0.024266690598757645
hoodie,0.024266690598757645
changed,0.024266690598757645
jaunga,0.024266690598757645
favourite,0.024266690598757645
maan,0.024266690598757645
colder,0.024266690598757645
colors,0.024266690598757645
rebound,0.024266690598757645
bridget,0.024266690598757645
bekhayali,0.024266690598757645
dekhha,0.024266690598757645
badtameez,0.024266690598757645
nav,0.024266690598757645
swear,0.024266690598757645
bahara,0.024266690598757645
joness,0.024266690598757645
swae,0.024266690598757645
ranjha,0.02423861874595707
belong,0.02399378421316962
soundtrack,0.023987732162796444
white,0.023815609080328048
doo,0.02373315390407331
wop,0.02373315390407331
lage,0.02362258346991124
bharat,0.023560808986891408
buhay,0.02345116383146377
leonora,0.02330629695333972
jodi,0.02330629695333972
jashnebahaaraa,0.02330629695333972
request,0.02330629695333972
dhoonde,0.02330629695333972
saathiyaa,0.02330629695333972
falak,0.02330629695333972
truly,0.02330629695333972
madly,0.02330629695333972
enchanted,0.02330629695333972
jabariya,0.02330629695333972
jaavan,0.02330629695333972
pagtingin,0.02330629695333972
aavan,0.02330629695333972
kendu,0.02330629695333972
idfc,0.02330629695333972
