word,spearman_corr
stumblin,0.024066407355671515
shoes,0.024049063447228396
roll,0.023999150590683797
morgan,0.023990879942713927
ms,0.023920731271951903
hotline,0.02383882161553664
plastic,0.02383882161553664
judas,0.02383882161553664
fortnight,0.02383882161553664
tibetan,0.02381309506255768
rose,0.023803199606941584
yankee,0.023662237751717847
guess,0.023662237751717847
dreamz,0.023662237751717847
reaper,0.023662237751717847
jones,0.023662237751717847
oye,0.023662237751717847
eilish,0.023662237751717847
2006,0.02363280964459355
vivir,0.02363280964459355
delilah,0.023397361955989657
galway,0.023397361955989657
dynamite,0.023397361955989657
emotions,0.023397361955989657
dueles,0.023397361955989657
riddance,0.023397361955989657
dry,0.023397361955989657
cecilia,0.023334494419371906
persona,0.02333102563768328
lines,0.023199211933515578
hard,0.0231740152009529
help,0.023147565060267203
grenade,0.02310796062361998
idgaf,0.02310796062361998
rasputin,0.02310796062361998
enamoro,0.02310796062361998
green,0.023026742453554096
beast,0.02300496015895265
thats,0.022997140986808738
boat,0.022989676443672592
fine,0.022900896708293938
handle,0.022900896708293938
mrs,0.022880084018162192
rayando,0.022862705257204994
coastline,0.022862705257204994
doin,0.022862705257204994
eileen,0.022862705257204994
cambi,0.022862705257204994
habits,0.022862705257204994
muelle,0.022862705257204994
latto,0.022862705257204994
frozensoundtrack,0.022781198087224626
conversation,0.022723988842174126
wishing,0.022623394173204036
healing,0.02261222089305101
ortiz,0.02258801924682021
corre,0.02258801924682021
lloro,0.02258801924682021
enter,0.02258801924682021
dejara,0.02258801924682021
lived,0.02258801924682021
pyro,0.02258801924682021
honeypie,0.02258801924682021
guerra,0.02258801924682021
fuentes,0.02258801924682021
fourfiveseconds,0.02258801924682021
honey,0.022548625271847804
georgia,0.022352829201491384
greedy,0.022352829201491384
olvido,0.022238359405766805
candy,0.022221015497323682
door,0.022184389262513596
logical,0.02218089533857133
count,0.02218089533857133
noviembre,0.02218089533857133
est,0.02218089533857133
pina,0.02218089533857133
janes,0.02218089533857133
inolvidable,0.02218089533857133
mistakes,0.02218089533857133
idea,0.02218089533857133
bzrp,0.02218089533857133
mala,0.02218089533857133
jesse,0.02218089533857133
limn,0.02218089533857133
1994,0.02218089533857133
diner,0.02218089533857133
dnde,0.02218089533857133
doja,0.02218089533857133
megan,0.02218089533857133
happier,0.02218089533857133
esper,0.02218089533857133
niego,0.02218089533857133
ozuna,0.02218089533857133
pavements,0.02218089533857133
oriley,0.02218089533857133
robarte,0.02218089533857133
disfruto,0.02218089533857133
mary,0.022052621094164362
feelings,0.022023184834497764
miles,0.022009419814317636
lifetime,0.02196911684372516
chameleon,0.021959399293036592
yellow,0.02189830354807107
intentions,0.02186148063433094
whats,0.02182201504988945
love,0.02182051225456402
skidamarink,0.021815168039754706
