word,kendall_corr
face,0.02581601990701183
hoon,0.025792233235534843
multo,0.025740160262890298
saksi,0.025740160262890298
affair,0.025740160262890298
impossible,0.025740160262890298
hypnotize,0.025740160262890298
family,0.025740160262890298
atlantis,0.025740160262890298
chance,0.025560545464897274
ceilings,0.02549933832448254
thodi,0.02549933832448254
died,0.02549933832448254
juna,0.02549933832448254
poppa,0.02549933832448254
margaret,0.02549933832448254
tune,0.02549933832448254
glue,0.02549933832448254
bleachers,0.02549933832448254
daaru,0.02549933832448254
2005,0.02549933832448254
daylight,0.02549933832448254
anchor,0.02549933832448254
jo,0.025484782007746877
pehli,0.025213185299359224
paradise,0.025156630181363816
wreck,0.025156630181363816
aroundcomes,0.025156630181363816
reason,0.025156630181363816
odds,0.025156630181363816
torn,0.025156630181363816
bette,0.025156630181363816
davis,0.025156630181363816
18,0.025156630181363816
naiilang,0.025156630181363816
interlude,0.025156630181363816
miss,0.02489636271786665
laga,0.02485548212769146
kuch,0.024851385050699417
saturn,0.02477687250925928
memories,0.02477687250925928
heartbreak,0.02477687250925928
return,0.02477687250925928
comet,0.02477687250925928
musical,0.02477687250925928
anniversary,0.02477687250925928
halleys,0.02477687250925928
diggity,0.02477687250925928
mack,0.02477687250925928
treehouse,0.02477687250925928
melting,0.02477687250925928
august,0.02463035647053146
looks,0.024597603336927027
bhulaiyaa,0.024597603336927027
toh,0.024545313580523934
female,0.02442577242839717
shape,0.024387852454908293
santana,0.024387852454908293
steps,0.024387852454908293
forward,0.024387852454908293
juelz,0.024387852454908293
false,0.024387852454908293
dirty,0.024387852454908293
hungry,0.024387852454908293
unconditionally,0.024387852454908293
rosyln,0.024387852454908293
tingin,0.024387852454908293
godspeed,0.024387852454908293
stand,0.024302913985580595
bina,0.02421172106255778
sugar,0.024143520920775045
maahi,0.024014597558768173
bilal,0.023961782871571496
jeene,0.023961782871571496
prayer,0.023961782871571496
double,0.023961782871571496
fine,0.023961782871571496
making,0.023961782871571496
diyan,0.023961782871571496
harvest,0.023961782871571496
subhanallah,0.023961782871571496
dafa,0.023961782871571496
tpain,0.023961782871571496
poison,0.023961782871571496
sacrifice,0.023961782871571496
congratulations,0.023961782871571496
whats,0.023928269836228765
duet,0.023815930541222996
mila,0.023794532580269517
close,0.023733282444305365
tujhe,0.023537757048827757
beyonc,0.023536401808143495
soft,0.02346161423026309
jay,0.02346161423026309
summertime,0.02346161423026309
kalimutan,0.02346161423026309
arthurs,0.02346161423026309
knee,0.02346161423026309
challo,0.02346161423026309
ibaadat,0.02346161423026309
ladies,0.02346161423026309
chammak,0.02346161423026309
umaasa,0.02346161423026309
pasilyo,0.02346161423026309
sining,0.02346161423026309
lines,0.02346161423026309
happier,0.02346161423026309
saathi,0.02346161423026309
sajni,0.02346161423026309
understand,0.02346161423026309
bended,0.02346161423026309
2006,0.02346161423026309
inspiration,0.02346161423026309
jaana,0.02346161423026309
laapataa,0.02346161423026309
bulaava,0.02346161423026309
ban,0.023444693034051087
love,0.023326706727075253
small,0.023084408564402355
encore,0.022933744149821977
suniyan,0.022924396059968866
kahel,0.022924396059968866
daisies,0.022924396059968866
kevin,0.022924396059968866
glory,0.022924396059968866
fight,0.022924396059968866
travis,0.022924396059968866
flown,0.022924396059968866
chor,0.022924396059968866
tyga,0.022924396059968866
mccall,0.022924396059968866
titanic,0.022924396059968866
millionaire,0.022924396059968866
misteryoso,0.022924396059968866
strawberries,0.022924396059968866
2017,0.022924396059968866
guilty,0.022924396059968866
halo,0.022924396059968866
scott,0.022924396059968866
nikal,0.022924396059968866
sin,0.022924396059968866
cuff,0.022924396059968866
deuces,0.022924396059968866
regulate,0.022924396059968866
bhaga,0.022924396059968866
cigarettes,0.022924396059968866
janiye,0.022924396059968866
hone,0.022924396059968866
pee,0.022924396059968866
leaves,0.02288133913605489
lover,0.022599662187056793
laage,0.02255345084496769
dino,0.02241624463887198
afterglow,0.022368653125181746
limbo,0.022368653125181746
pehle,0.022368653125181746
bhi,0.022368653125181746
ross,0.022368653125181746
horan,0.022368653125181746
rick,0.022368653125181746
saiyyan,0.022368653125181746
malang,0.022368653125181746
niall,0.022368653125181746
guzarish,0.022368653125181746
haqeeqat,0.022368653125181746
strong,0.022368653125181746
withers,0.022368653125181746
sufiyana,0.022368653125181746
aura,0.022368653125181746
fearless,0.022368653125181746
romcom,0.022368653125181746
habang,0.022278681477733375
mujhe,0.022245928344128946
sandali,0.022120142135659722
fallin,0.022069061422665022
langit,0.021927560487078404
tauba,0.021850999943490382
theme,0.021850502599945972
somebody,0.02172434091693105
really,0.021711023985683645
welcome,0.021711023985683645
labon,0.021711023985683645
cornelia,0.021711023985683645
claw,0.021711023985683645
haze,0.021711023985683645
street,0.021711023985683645
demarco,0.021711023985683645
aankhen,0.021711023985683645
grows,0.021711023985683645
gulaab,0.021711023985683645
solo,0.021711023985683645
thong,0.021711023985683645
rangrez,0.021711023985683645
dilaw,0.021711023985683645
imahe,0.021711023985683645
juan,0.021711023985683645
samjhawan,0.021711023985683645
kathang,0.021711023985683645
rumor,0.021711023985683645
rosemary,0.021711023985683645
pony,0.021711023985683645
moral,0.021711023985683645
lavender,0.021711023985683645
estranghero,0.021711023985683645
marks,0.021711023985683645
saibo,0.021711023985683645
hona,0.021711023985683645
god,0.021703915679430325
comethru,0.021315739349763132
enna,0.02130263809632136
changes,0.0212774761781043
groovy,0.021250233082554273
sona,0.02119406433707549
tere,0.021168607632859136
reprise,0.02112359707837604
high,0.02108286511549969
twisted,0.02095150864147458
humsafar,0.02095150864147458
did,0.02095150864147458
gb,0.02095150864147458
jhuki,0.02095150864147458
haaniyaan,0.02095150864147458
zehnaseeb,0.02095150864147458
repeat,0.02095150864147458
product,0.02095150864147458
sia,0.02095150864147458
lambiyan,0.02095150864147458
material,0.02095150864147458
shershaah,0.02095150864147458
raataan,0.02095150864147458
pa,0.02095150864147458
pipiliin,0.02095150864147458
fountain,0.02095150864147458
labyrinth,0.02095150864147458
itll,0.02095150864147458
kamleya,0.02095150864147458
piya,0.02095150864147458
susunod,0.02095150864147458
supposed,0.02095150864147458
grease,0.02095150864147458
ordinary,0.020937904792979967
thing,0.02093398555638166
ill,0.02091359082328244
roller,0.020765486705208704
si,0.02071897775897759
woman,0.020619924287582036
girls,0.020417165701248633
michaels,0.020365898475234654
mera,0.020218329071968383
allah,0.02020868343393339
manwa,0.0201562784201663
aayi,0.020127156621540344
comin,0.020127156621540344
thurr,0.020127156621540344
weather,0.020127156621540344
walker,0.020127156621540344
boomin,0.020127156621540344
lee,0.020127156621540344
spiderverse,0.020127156621540344
fernando,0.020127156621540344
minutes,0.020127156621540344
mehrama,0.020127156621540344
creature,0.020127156621540344
tibok,0.020127156621540344
flightless,0.020127156621540344
museo,0.020127156621540344
nai,0.020127156621540344
vishk,0.020127156621540344
bills,0.020127156621540344
modern,0.020127156621540344
2018,0.020127156621540344
mouth,0.020127156621540344
bird,0.020127156621540344
tenu,0.020127156621540344
jude,0.020127156621540344
helium,0.020127156621540344
blind,0.020127156621540344
malibu,0.020127156621540344
hoodie,0.020127156621540344
changed,0.020127156621540344
jaunga,0.020127156621540344
favourite,0.020127156621540344
maan,0.020127156621540344
colder,0.020127156621540344
colors,0.020127156621540344
rebound,0.020127156621540344
