word,pearson_corr
hain,0.021596501445407215
fly,0.021596501445407163
loveyatri,0.02154963546080542
tak,0.0215496354608054
mahi,0.021526727683513158
gaye,0.021526727683513158
humko,0.02152672768351313
dilliwaali,0.02138713304201632
jashnebahaaraa,0.0213871330420163
saathiyaa,0.021387133042016285
madly,0.021387133042016275
truly,0.021387133042016275
pagtingin,0.02138713304201627
rahoon,0.021387133042016265
falak,0.021387133042016247
idfc,0.021387133042016233
enchanted,0.021387133042016195
request,0.02138713304201619
leonora,0.021387133042016174
kendu,0.021387133042016105
aavan,0.02138713304201609
jaavan,0.02138713304201609
jodi,0.021387133042016077
jabariya,0.021387133042016077
dhoonde,0.021387133042016077
nice,0.02113053302545557
series,0.021015511941264692
pal,0.02101352296877242
number,0.02101352296877242
saari,0.021013522968772392
pt,0.021003493014289387
hearts,0.020902144446450565
death,0.02071143059010575
aaja,0.020711430590105735
band,0.020711430590105717
alright,0.020711430590105703
ambarsariya,0.020661477552679077
dildaara,0.02066147755267906
sawaar,0.020661477552679056
tayong,0.020661477552679042
lahat,0.020661477552679042
chhodoon,0.020661477552679042
uhaw,0.020661477552679042
rastaa,0.020661477552679042
saudebazi,0.02066147755267904
justin,0.02066147755267903
snooze,0.02066147755267903
bieber,0.02066147755267903
ring,0.020661477552679025
agar,0.02066147755267902
kahoon,0.02066147755267902
tose,0.020661477552678994
mickey,0.020661477552678994
virus,0.020661477552678994
idk,0.020661477552678994
magbalik,0.020661477552678924
athena,0.020661477552678914
cage,0.020661477552678914
leon,0.0206614775526789
bridges,0.0206614775526789
july,0.0206614775526789
exception,0.0206614775526789
nobela,0.020661477552678886
ifly,0.02066147755267888
chuk,0.02066147755267885
maaf,0.02066147755267885
faith,0.020661477552678845
evans,0.020661477552678845
incomplete,0.020661477552678845
112,0.020661477552678845
isq,0.020661477552678838
risk,0.020661477552678838
morni,0.02050031825403165
sake,0.020500318254031646
soch,0.020500318254031646
forever,0.020302727125868336
azhar,0.01998711353929091
mauja,0.019935822063341838
goodiyaan,0.019935822063341834
pano,0.01993582206334183
euphoria,0.01993582206334182
hbo,0.01993582206334182
jag,0.01993582206334182
ghoomeya,0.01993582206334182
youbut,0.019935822063341817
nangangamba,0.019935822063341806
sohna,0.019935822063341806
weak,0.019935822063341806
mahiye,0.019935822063341806
jinna,0.019935822063341806
egypt,0.019935822063341803
prince,0.019935822063341803
twilight,0.019935822063341796
kazee,0.019935822063341796
saga,0.019935822063341796
steve,0.019935822063341796
abhi,0.01993582206334176
migraine,0.01993582206334168
creep,0.01993582206334167
stable,0.019935822063341664
daddy,0.019935822063341657
pathaan,0.01993582206334164
besharam,0.01993582206334164
baaliyan,0.01993582206334164
buwan,0.01993582206334164
chaand,0.01993582206334164
newz,0.01993582206334162
aashiq,0.019935822063341612
baajiyaan,0.01993582206334161
london,0.019873225719406112
hell,0.0198732257194061
drunk,0.0198532075813675
ke,0.01970302181538337
eternal,0.019473908824550183
aye,0.019473908824550173
yaad,0.01947390882455016
rabba,0.019473908824550155
oye,0.019473908824550155
mar,0.019278405360086102
daydream,0.019210166574004595
dying,0.019210166574004588
sangria,0.019210166574004588
chances,0.01921016657400458
tear,0.01921016657400455
soniyo,0.019210166574004522
hota,0.019210166574004466
2013,0.019210166574004463
alchemy,0.01921016657400442
balam,0.019210166574004418
pati,0.019210166574004418
patni,0.019210166574004418
pichkari,0.019210166574004418
chogada,0.01921016657400441
milke,0.01921016657400441
masakali,0.019210166574004407
war,0.019210166574004407
ghungroo,0.019210166574004407
heer,0.019210166574004404
sila,0.019210166574004404
tamia,0.0192101665740044
sharing,0.019210166574004345
wouldnt,0.019210166574004338
song,0.019130559302718498
favorite,0.0190350208487064
naa,0.018960704109809427
coke,0.018960704109809413
class,0.01896070410980941
mess,0.018960704109809393
wont,0.018953657542813206
live,0.018553869010393968
paninindigan,0.018484511084667345
immortality,0.018484511084667338
bee,0.018484511084667338
ghagra,0.018484511084667338
gees,0.018484511084667338
khair,0.01848451108466733
titli,0.018484511084667327
namumula,0.018484511084667317
tamanna,0.01848451108466731
jao,0.01848451108466731
itni,0.01848451108466731
simmba,0.018484511084667293
marvin,0.018484511084667265
trainor,0.018484511084667265
meghan,0.018484511084667265
video,0.01848451108466725
games,0.01848451108466725
2019,0.018484511084667223
kisame,0.018484511084667213
bizarre,0.018484511084667192
triangle,0.018484511084667192
ainvayi,0.01848451108466719
dooba,0.01848451108466719
evil,0.018484511084667126
banana,0.018484511084667126
1920,0.018484511084667126
uska,0.018484511084667126
babe,0.018484511084667102
khudaya,0.01844749939506867
piyesa,0.018447499395068668
bulleya,0.018447499395068664
daughter,0.018447499395068657
calling,0.01819681597800675
te,0.018196815978006695
pehla,0.017987080713258365
shes,0.017979414090994513
reckless,0.01793429468032796
fate,0.017934294680327888
line,0.0177777135426569
ground,0.01775885559533009
celebrate,0.01775885559533009
chudiyan,0.01775885559533009
khalasi,0.017758855595330084
ere,0.017758855595330077
sajde,0.017758855595330074
lihim,0.017758855595330067
savage,0.017758855595330067
tanging,0.017758855595330067
hometown,0.017758855595330063
save,0.01775885559533006
bheegi,0.01775885559533005
bhaagi,0.01775885559533005
maula,0.017758855595330043
demonyo,0.01775885559532996
krauss,0.017758855595329956
lullaby,0.017758855595329956
alison,0.017758855595329956
ladka,0.017758855595329946
saw,0.017758855595329942
kaun,0.017758855595329928
break,0.01765675038042862
rain,0.017654666273721614
phir,0.017421089965587166
kare,0.01742108996558716
dawn,0.01738534983817224
raabta,0.01733794486028543
smile,0.01732991845644872
blah,0.01703320010599306
tacoma,0.01703320010599286
hawayein,0.01703320010599286
sejal,0.01703320010599286
harry,0.01703320010599286
bachcha,0.01703320010599285
darmiyaan,0.01703320010599285
saathiya,0.01703320010599285
gerua,0.01703320010599285
mmmm,0.017033200105992848
kanyakumari,0.017033200105992848
kashmir,0.017033200105992848
palagi,0.017033200105992845
sierra,0.01703320010599283
ferrell,0.01703320010599283
carey,0.017033200105992824
mariah,0.017033200105992824
manchala,0.01703320010599282
emotions,0.017033200105992817
chain,0.017033200105992817
sanu,0.017033200105992817
raid,0.017033200105992817
ridin,0.017033200105992796
crazier,0.017033200105992782
drop,0.01703320010599278
spirit,0.017033200105992772
great,0.017033200105992772
middle,0.01703320010599277
heartbeats,0.01703320010599275
choose,0.017033200105992744
coaster,0.017033200105992744
unang,0.017033200105992727
hozier,0.017033200105992713
billo,0.017033200105992713
wala,0.0170332001059927
paniyon,0.017033200105992696
act,0.01703320010599268
ii,0.017033200105992675
wayne,0.017033200105992675
lil,0.017033200105992675
zamaana,0.017033200105992664
kenny,0.017033200105992664
kahein,0.017033200105992664
ab,0.017033200105992664
gutar,0.017033200105992664
gu,0.017033200105992664
house,0.0169395086719572
mohabbat,0.016907885250846435
fighter,0.016907885250846428
gulabi,0.016907885250846404
sab,0.016907885250846383
nights,0.01668042282190293
dulhania,0.016520406236607384
banke,0.01639468053610569
shubhaarambh,0.016307544616655612
aaron,0.01630754461665561
neville,0.01630754461665561
lagi,0.01630754461665561
kadam,0.01630754461665561
chaar,0.01630754461665561
chori,0.016307544616655605
kaafi,0.016307544616655602
liye,0.016307544616655602
shubh,0.016307544616655602
thumakda,0.016307544616655602
zyada,0.016307544616655602
saavdhan,0.016307544616655602
mangal,0.016307544616655602
raining,0.0163075446166556
manila,0.0163075446166556
2012,0.01630754461665556
beneath,0.016307544616655553
sure,0.016307544616655522
humise,0.01630754461665552
chura,0.01630754461665552
tainu,0.0163075446166555
soniya,0.016307544616655494
radha,0.016307544616655477
lashkara,0.016307544616655477
gali,0.01630754461665546
sadi,0.01630754461665546
thank,0.01630754461665545
shayad,0.01630754461665545
manike,0.01630754461665545
omarion,0.016307544616655435
chashni,0.01630754461665542
film,0.01603092718735713
tumhari,0.015881475821364933
maria,0.015715105227853066
loves,0.015682201365907728
anarkali,0.01558188912731838
chali,0.01558188912731838
nachle,0.01558188912731837
dost,0.015581889127318367
alfaazo,0.015581889127318367
wallah,0.015581889127318366
jhalla,0.015581889127318366
craving,0.01558188912731836
aya,0.01558188912731836
shukran,0.01558188912731836
badri,0.01558188912731836
milo,0.015581889127318359
chalo,0.015581889127318359
aao,0.015581889127318359
dirt,0.015581889127318354
bakhuda,0.015581889127318354
tumhi,0.015581889127318354
james,0.015581889127318345
huh,0.015581889127318345
gusto,0.015581889127318345
sserafim,0.015581889127318345
yunjin,0.015581889127318345
al,0.015581889127318345
711,0.015581889127318343
tumhare,0.01558188912731834
ishare,0.01558188912731834
katy,0.015581889127318288
perry,0.015581889127318288
fool,0.015581889127318279
gravity,0.015581889127318276
balle,0.015581889127318263
sulu,0.015581889127318229
kitna,0.015581889127318217
chahne,0.015581889127318217
katha,0.015581889127318208
aaunga,0.015581889127318208
satyaprem,0.015581889127318208
50,0.015581889127318203
cent,0.015581889127318203
em,0.015581889127318203
duniya,0.015581889127318201
jhumka,0.015581889127318201
denge,0.015581889127318201
jalaa,0.015581889127318201
peeli,0.0155818891273182
southside,0.0155818891273182
aashiqui,0.015581889127318178
naina,0.01557026878662611
knows,0.015570268786626094
kiss,0.015418757914519826
beautiful,0.01538622445293693
waiting,0.015381431552811365
marry,0.01538143155281136
ghost,0.015368271106624242
barbaad,0.015368271106624212
deeply,0.015368271106624204
tha,0.015368271106624195
don,0.015368271106624195
mean,0.01536827110662419
crakk,0.01536827110662419
jiyegaa,0.01536827110662419
jeetegaa,0.01536827110662419
ex,0.015368271106624136
dancing,0.015321817541461315
moon,0.01509948619575711
arms,0.01505668373553845
real,0.015056683735538447
roll,0.014856233637981131
set,0.014856233637981131
ready,0.014856233637981131
bout,0.014856233637981128
lauren,0.014856233637981128
hosanna,0.014856233637981128
alaina,0.014856233637981128
mitthi,0.014856233637981116
gal,0.014856233637981116
intehaan,0.014856233637981116
slowed,0.014856233637981109
fallingforyou,0.014856233637981105
saan,0.014856233637981105
kuchh,0.0148562336379811
khaas,0.0148562336379811
mitti,0.0148562336379811
khushboo,0.0148562336379811
darasal,0.014856233637981098
finally,0.014856233637981092
adams,0.014856233637981092
moh,0.01485623363798108
dhaage,0.01485623363798108
grace,0.014856233637981065
aayee,0.014856233637981008
leja,0.014856233637981
boots,0.014856233637980986
knockin,0.014856233637980986
filhaal2,0.014856233637980975
climax,0.014856233637980967
pagalala,0.014856233637980965
kissed,0.014856233637980918
slowly,0.014855066391883455
thinking,0.014855066391883451
baby,0.014813685962087195
help,0.014636621729137668
boy,0.014362064579020319
boogie,0.014341861677142706
bachke,0.014341861677142704
hatke,0.014341861677142704
beer,0.014341861677142692
karogi,0.014130578148643888
mujhse,0.014130578148643888
written,0.014130578148643885
nagada,0.014130578148643883
bekhabar,0.01413057814864388
saajanji,0.014130578148643876
panata,0.014130578148643871
sid,0.014130578148643864
kiara,0.014130578148643864
ikot,0.014130578148643862
amo,0.014130578148643849
kehne,0.014130578148643845
homesick,0.014130578148643838
grey,0.014130578148643824
shades,0.014130578148643824
shot,0.014130578148643816
whistle,0.014130578148643812
choir,0.014130578148643812
fields,0.014130578148643795
rangi,0.014130578148643784
rab,0.014130578148643765
faded,0.01413057814864375
pictures,0.01413057814864375
cinnamon,0.014130578148643748
marjaavaan,0.014130578148643743
hotline,0.014130578148643732
overseas,0.014130578148643724
pitbull,0.014130578148643717
monta,0.01413057814864371
donna,0.014130578148643673
aur,0.014110714296777349
water,0.014005791624508377
memory,0.014005791624508357
born,0.013828656962401976
grow,0.01382865696240197
dreaming,0.013828656962401969
roses,0.013828656962401953
deewangi,0.013443129742447763
ijazat,0.013404922659306645
ludo,0.013404922659306642
shoulder,0.013404922659306642
aabaad,0.013404922659306642
aahista,0.013404922659306633
drama,0.013404922659306633
nahi,0.013404922659306633
rozana,0.013404922659306628
saadi,0.01340492265930662
galli,0.01340492265930662
grande,0.013404922659306602
ariana,0.013404922659306602
chaandaniya,0.013404922659306602
hooked,0.01340492265930658
nothin,0.01340492265930657
times,0.013404922659306553
taana,0.013404922659306548
dhoom,0.013404922659306548
kamariya,0.013404922659306531
tala,0.013404922659306519
tila,0.013404922659306519
sawan,0.013404922659306517
aag,0.013404922659306517
gayi,0.013404922659306517
player,0.013404922659306501
joe,0.013404922659306501
tonight,0.013352554319951096
bol,0.013315452247661232
shaadi,0.01331545224766122
2004,0.013315452247661206
tattoo,0.013315452247661171
rani,0.013301401553772333
baar,0.013167586753808717
pyar,0.01304453231920309
ki,0.012808104985447245
jab,0.012722071994782114
udi,0.01267926716996945
concrete,0.012679267169969399
airwave,0.012679267169969397
dupatta,0.012679267169969397
care,0.012679267169969395
lamhe,0.012679267169969394
sangemarmar,0.012679267169969394
suno,0.012679267169969394
wahan,0.01267926716996939
jaate,0.01267926716996939
chal,0.01267926716996939
ajab,0.012679267169969387
om,0.012679267169969387
shanti,0.012679267169969387
tujhko,0.012679267169969373
juunglee,0.012679267169969373
paaya,0.012679267169969373
gazab,0.012679267169969373
aladdins,0.012679267169969364
sixteen,0.01267926716996935
subterranean,0.012679267169969347
dogs,0.012679267169969345
lose,0.012679267169969342
weekend,0.012679267169969309
meets,0.012679267169969305
sad,0.012679267169969288
breakdown,0.012679267169969288
krayzie,0.012679267169969288
dem,0.012679267169969281
personal,0.012679267169969281
binalewala,0.012679267169969274
steelo,0.012679267169969265
superclean,0.012679267169969248
force,0.012679267169969248
aati,0.012679267169969248
suffocate,0.012679267169969248
daan,0.012679267169969245
ilaw,0.012679267169969245
qayde,0.012679267169969241
neighbors,0.012679267169969213
netflix,0.012329381883109041
soniye,0.012329381883109027
notorious,0.01228904281817972
dusk,0.012289042818179692
cutiepie,0.011953611680632152
angrezi,0.011953611680632152
medium,0.011953611680632152
nachne,0.011953611680632152
kudi,0.011953611680632152
nocturne,0.011953611680632147
ghoomar,0.011953611680632146
padmaavat,0.011953611680632146
badhaai,0.011953611680632146
hoor,0.011953611680632146
confession,0.011953611680632142
mans,0.011953611680632102
exist,0.011953611680632093
glad,0.011953611680632093
chef,0.01195361168063209
shagna,0.011953611680632055
sharara,0.011953611680632048
wale,0.011953611680632048
mehendi,0.011953611680632048
haath,0.011953611680632048
jaisa,0.011953611680632047
khul,0.011953611680632047
sher,0.011953611680632047
daaku,0.01195361168063204
undo,0.01195361168063202
jaan,0.011910279447759197
winter,0.011775838103438997
ghar,0.011262633388698241
hear,0.011262633388698227
deedar,0.011262633388698226
truck,0.011262633388698224
laung,0.011228471174016076
jaanu,0.01122795619129491
goodnight,0.01122795619129491
norupo,0.011227956191294899
kali,0.011227956191294899
lofi,0.011227956191294899
zulfon,0.011227956191294899
ponthier,0.011227956191294877
yun,0.011227956191294864
human,0.011227956191294838
srivalli,0.01122795619129482
pushpa,0.01122795619129482
01,0.01122795619129482
purple,0.011227956191294816
machine,0.011227956191294816
nasha,0.011227956191294814
jehda,0.011227956191294814
action,0.011227956191294814
vaaste,0.01122795619129481
haraam,0.011227956191294805
hawa,0.011227956191294795
falsetto,0.011227956191294772
naate,0.011227956191294764
rishte,0.011227956191294764
makatulog,0.01122795619129476
bad,0.011214074262915175
siedah,0.010749428673957485
garrett,0.010749428673957485
drink,0.010749428673957473
baatein,0.01074942867395747
tumse,0.010749428673957466
ja,0.01074942867395746
velvet,0.01065297214170968
asan,0.010502300701957666
tuvan,0.01050230070195766
aadha,0.01050230070195766
forgive,0.010502300701957656
sadka,0.010502300701957644
dekhnay,0.010502300701957634
voh,0.010502300701957634
ore,0.010502300701957625
diggin,0.010502300701957599
hunger,0.010502300701957594
barbers,0.010502300701957594
rrr,0.010502300701957578
naacho,0.010502300701957578
kyaa,0.010502300701957576
haii,0.010502300701957576
naam,0.010502300701957576
govinda,0.010502300701957576
bea,0.010502300701957554
miller,0.010502300701957554
youve,0.010502300701957528
dare,0.01050230070195752
2001,0.010502300701957512
darlin,0.010502300701957512
angels,0.01048804184229668
ho,0.010475839973510521
zara,0.010293504471896043
livin,0.010236223959216757
sober,0.010236223959216731
lately,0.010233869706359843
better,0.010218970738941234
salamin,0.010197450477583102
bin,0.010185466476444995
ladki,0.010043138881454876
pretty,0.009969150177142587
skoger,0.009776645212620423
mrke,0.009776645212620423
mapa,0.009776645212620422
dholida,0.009776645212620422
backroad,0.009776645212620413
jaayen,0.009776645212620408
baaghi,0.009776645212620401
harbor,0.009776645212620401
ito,0.009776645212620401
helvegen,0.0097766452126204
melodies,0.009776645212620397
yahin,0.009776645212620397
continuo,0.009776645212620378
gigue,0.009776645212620378
major,0.009776645212620378
pachelbel,0.009776645212620378
violins,0.009776645212620378
canon,0.009776645212620378
losing,0.009776645212620363
laaye,0.00977664521262036
tendies,0.009776645212620356
chicken,0.009776645212620356
sensitivity,0.009776645212620354
saaho,0.009776645212620345
enni,0.009776645212620345
iski,0.00977664521262032
uski,0.00977664521262032
ilysmih,0.009776645212620293
daryaa,0.00977664521262029
officially,0.009776645212620285
aaj,0.009736332823050592
truth,0.009723019244476008
caught,0.009723019244475991
saware,0.009723019244475974
phantom,0.009723019244475974
little,0.009306917906449122
dilwale,0.009209814529735247
pe,0.009209814529735235
magic,0.009209814529735223
lag,0.009209814529735221
diana,0.009050989723283179
grtti,0.009050989723283177
laachi,0.009050989723283175
posible,0.009050989723283172
hangin,0.009050989723283168
sang,0.009050989723283167
karoon,0.009050989723283163
ktmbk,0.009050989723283158
