word,kendall_corr
ladies,0.014872630538979383
jagah,0.014872630538979383
humdard,0.014872630538979383
dynasty,0.014872630538979383
chances,0.014872630538979383
mariners,0.014872630538979383
elastic,0.014872630538979383
cara,0.014872630538979383
ribs,0.014772863824967623
pluto,0.014769466777218939
projector,0.014769466777218939
loving,0.01472469440149994
beauty,0.014712566421600407
ex,0.014696360658151171
ojos,0.01467236815268893
tristes,0.01467236815268893
friday,0.01460497800931646
reboot,0.014553212892308584
wedding,0.01453741682134326
thorn,0.014502961162276281
breakeven,0.014502961162276281
return,0.014492180105497967
dena,0.014401643604084047
ontario,0.014401643604084047
bomb,0.014401643604084047
blvd,0.014401643604084047
praying,0.014401643604084047
betty,0.014401643604084047
records,0.014401643604084047
hymnal,0.014401643604084047
responsibility,0.014401643604084047
ceiling,0.014401643604084047
gary,0.014401643604084047
murder,0.014401643604084047
lightbody,0.014401643604084047
psychology,0.014401643604084047
clearly,0.014401643604084047
mistake,0.014401643604084047
mohabbat,0.014401643604084047
lame,0.014401643604084047
pass,0.014401643604084047
pointless,0.014401643604084047
lifes,0.014401643604084047
moves,0.014401643604084047
patrol,0.014401643604084047
moon,0.014358085111399467
lil,0.014234341142130725
just,0.014232667482540266
come,0.014221891437411337
tarfa,0.014184246315906715
exile,0.014169889791295473
stronger,0.014098107168239267
la,0.014076069700870377
sweater,0.014049294984561044
dust,0.014042467037600575
mom,0.013994454190618745
rumour,0.01392659643699134
beneath,0.01392659643699134
jones,0.01392659643699134
minds,0.01392659643699134
particulire,0.01392659643699134
psycho,0.01392659643699134
graceland,0.01392659643699134
gideon,0.01392659643699134
breakfast,0.01392659643699134
pride,0.01392659643699134
leon,0.01392659643699134
hearing,0.01392659643699134
read,0.01392659643699134
cure,0.01392659643699134
slight,0.01392659643699134
owe,0.01392659643699134
collector,0.01392659643699134
emeli,0.01392659643699134
missoula,0.01392659643699134
euphor,0.01392659643699134
runnin,0.01392659643699134
studio,0.013919055550532506
gymnopdie,0.013873265777958738
flood,0.013842561030159165
interstellar,0.01376222691450746
crazy,0.013762149455700022
jools,0.013715520227325273
holland,0.013715520227325273
heat,0.013683349514985161
moving,0.01367249544860148
swift,0.013552559233012084
beach,0.013538847106244832
party,0.013530724204126193
sound,0.013486399316345895
pine,0.013484031127477621
darlin,0.013484031127477621
depressed,0.013484031127477621
likes,0.013484031127477621
solas,0.013484031127477621
js,0.013484031127477621
peene,0.013484031127477621
dandelions,0.013484031127477621
online,0.013484031127477621
cayendo,0.013484031127477621
raat,0.013484031127477621
medicine,0.013484031127477621
canope,0.013484031127477621
bigger,0.013484031127477621
mujhe,0.013484031127477621
flume,0.013484031127477621
metropolis,0.013484031127477621
distorted,0.013484031127477621
passed,0.013484031127477621
lakes,0.013484031127477621
subway,0.013484031127477621
hoax,0.013484031127477621
fuze,0.013484031127477621
lived,0.013484031127477621
smallest,0.013484031127477621
indigo,0.013416059959689015
infinity,0.013406122681977422
hate,0.01335690800891173
changing,0.013345720603032135
shades,0.013322854839232219
poison,0.013319983534309972
beckon,0.013299884399854233
rebound,0.013299884399854233
forwards,0.013299884399854233
answer,0.013297013094931984
fallin,0.013291098591626284
asleep,0.013262397461800033
wisp,0.013239586996487019
sings,0.013239586996487019
want,0.013237784270074082
ocean,0.013197263065634618
adore,0.013130671274783125
know,0.01312133513921774
1950,0.01300492372818754
extrait,0.01300492372818754
rio,0.01300492372818754
monstre,0.01300492372818754
lovelies,0.01300492372818754
brian,0.01300492372818754
shooting,0.01300492372818754
bwv,0.01300492372818754
hallway,0.01300492372818754
lining,0.01300492372818754
proof,0.01300492372818754
seine,0.01300492372818754
meteor,0.01300492372818754
chicks,0.01300492372818754
ivory,0.01300492372818754
beving,0.01300492372818754
hinoki,0.01300492372818754
soccer,0.01300492372818754
gospel,0.01300492372818754
shower,0.01300492372818754
desires,0.01300492372818754
intermission,0.01300492372818754
knives,0.01300492372818754
practice,0.01300492372818754
1007,0.01300492372818754
spectre,0.01300492372818754
luna,0.012986912163329166
pieces,0.012984040858406917
power,0.012877295659046764
london,0.012874799858045934
lot,0.012769202130503601
promise,0.01276830458279584
felt,0.01272275211048232
64,0.012708395585871078
sunshine,0.012663604402961269
addicted,0.012661084198238498
edition,0.012630870352970374
moi,0.012630870352970374
deluxe,0.012630870352970374
bites,0.012627999048048125
whitney,0.012613642523436884
loved,0.012520441454556532
rooftop,0.012513635632305339
nyc,0.012513635632305339
redlight,0.012513635632305339
nomad,0.012513635632305339
rexha,0.012513635632305339
bebe,0.012513635632305339
pillowtalk,0.012513635632305339
ohne,0.012513635632305339
rewrite,0.012513635632305339
dich,0.012513635632305339
intolewd,0.012513635632305339
burning,0.012513635632305339
