word,pearson_corr
ratiyaan,0.014577857805979267
lindemann,0.014577857805979257
maggie,0.014577857805979257
spring,0.014468190897512145
hootenanny,0.01439505817887237
mannish,0.014384411880942995
64,0.014384411880942902
felt,0.014384411880942902
warned,0.0143844118809429
line,0.014174265355144362
changing,0.014055696158530214
skinny,0.01405569615853021
main,0.014055696158530194
afraid,0.014055696158530166
slipping,0.014055696158530147
itty,0.013990183138319125
bitty,0.013990183138319125
beaches,0.013990183138319111
kerosene,0.01399018313831909
dtoiles,0.013990183138319087
parfum,0.013990183138319087
placebo,0.013990183138319087
14a,0.013990183138319083
nutcracker,0.013990183138319083
cedar,0.013990183138319083
hesitate,0.013990183138319083
reader,0.013990183138319083
maestoso,0.013990183138319083
soulmate,0.013990183138319073
reflecting,0.013990183138319073
ones,0.013990183138319059
yeh,0.013990183138319054
dooriyan,0.013990183138319054
ko,0.013990183138319052
ilysb,0.013990183138319049
ww,0.013990183138319047
mastermind,0.013990183138319045
shoreditch,0.01399018313831904
flicker,0.013990183138319038
liya,0.01396882156888522
maan,0.01396882156888522
antihero,0.013968821568885195
whitney,0.013968821568885136
hate,0.01386769265556443
addicted,0.013716334138188058
moving,0.013700154249012362
live,0.013607216505016215
london,0.013586414270408763
fallin,0.013586414270408725
que,0.013553231256827445
habits,0.013553231256827438
badge,0.013553231256827421
ellie,0.013553231256827421
fell,0.013553231256827418
tek,0.013553231256827383
eyes,0.013537960262341607
gone,0.013517833774183542
exhale,0.0134025084706589
duet,0.013402508470658886
laufey,0.013402508470658877
beztebya,0.013402508470658873
cygne,0.013402508470658872
short,0.01340250847065887
nicks,0.013402508470658867
sody,0.013402508470658863
ipanema,0.013402508470658858
bleed,0.013402508470658856
det,0.013402508470658851
xo,0.013402508470658851
boom,0.01340250847065885
homesick,0.013402508470658846
perfectly,0.013402508470658844
driving,0.013402508470658842
chimes,0.013402508470658842
icarus,0.013402508470658839
destroyer,0.013402508470658837
chal,0.013402508470658837
wahan,0.013402508470658837
jaate,0.013402508470658837
profile,0.013402508470658837
hain,0.013402508470658837
102,0.013402508470658837
cancer,0.013402508470658828
ocean,0.013400027865147603
apart,0.013400027865147572
games,0.013376972117845966
glimpse,0.013376972117845956
pan,0.01337697211784594
problems,0.013376972117845925
sped,0.013278838046996705
weeks,0.01315395322543727
movement,0.013137640944769765
possibility,0.013137640944769708
homage,0.013137640944769673
te,0.013137640944769659
laisserai,0.013137640944769659
mots,0.013137640944769659
je,0.013137640944769659
couldve,0.013137640944769633
minutes,0.013137640944769623
didnt,0.013037610097503876
running,0.013037610097503838
pond,0.01289103191371554
direction,0.012814833802998693
memoir,0.012814833802998657
youd,0.012814833802998653
jon,0.012814833802998653
labyrinth,0.012814833802998653
necklace,0.012814833802998653
island,0.012814833802998653
batiste,0.012814833802998653
coney,0.012814833802998653
candy,0.012814833802998653
momma,0.012814833802998646
chasingdemo,0.012814833802998636
hogwarts,0.012814833802998634
confident,0.012814833802998632
stndchen,0.012814833802998632
schwanengesang,0.012814833802998632
shame,0.012814833802998629
collapse,0.012814833802998629
growingdying,0.012814833802998627
lyric,0.012814833802998627
cheated,0.01281483380299862
arcade,0.012722050632711982
fit,0.01272205063271191
melancholy,0.012698248077161713
lune,0.012698248077161682
guy,0.012628110601993824
red,0.012525134584294897
waste,0.012410712100937608
hill,0.012365189290272105
promise,0.012365189290272098
power,0.012365189290272041
revenge,0.012358886056819594
sugar,0.012358886056819578
long,0.012347278870914405
